eco	family	variation	epd	pgn	move_count	eval	master_games	master_white_win	master_black_win	master_draw	lichess_games	lichess_white_win	lichess_black_win	lichess_draw
C33	King's Gambit Accepted	Bishop's Gambit, Cozio Variation	rnb1kbnr/ppp2ppp/3p4/8/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d6	8	-0.56	52	26.923076923076923	42.30769230769231	30.76923076923077	55591	48.666150995664765	47.81169613786404	3.5221528664711914
C33	King's Gambit Accepted	Bishop's Gambit, First Jaenisch Variation	rnb1kb1r/pppp1ppp/5n2/8/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nf6	8	-0.49	15	20.0	13.333333333333334	66.66666666666666	84181	52.682909445124196	44.42451384516696	2.8925767097088415
C33	King's Gambit Accepted	Bishop's Gambit, Fraser Variation	rnb1k1nr/pppp1pbp/8/6p1/2B1P2q/2N2Qp1/PPPP3P/R1B2KNR b kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3 fxg3 7. Qf3	13	-0.28	0	0.0	0.0	0.0	2	50.0	50.0	0.0
C33	King's Gambit Accepted	Bishop's Gambit, Gianutio Gambit	rnbqkbnr/pppp2pp/8/5p2/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq -	1. e4 e5 2. f4 exf4 3. Bc4 f5	6	-0.16	4	25.0	25.0	50.0	6962	43.579431197931626	53.4903763286412	2.930192473427176
C33	King's Gambit Accepted	Bishop's Gambit, Greco Variation	rnb1k1nr/pppp1ppp/8/2b5/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Bc5	8	0.75	0	0.0	0.0	0.0	153726	57.49060015872396	40.174075953319544	2.335323887956494
C33	King's Gambit Accepted	Bishop's Gambit, Grimm Attack	rnb1k1nr/ppp2pbp/3p4/4P1p1/2BP1p1q/2N5/PPP3PP/R1BQ1KNR b kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 d6 7. e5	13	-0.95	0	0.0	0.0	0.0	2	0.0	50.0	50.0
C33	King's Gambit Accepted	Bishop's Gambit, Kieseritzky Gambit	rnbqkbnr/p1pp1ppp/8/1p6/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq -	1. e4 e5 2. f4 exf4 3. Bc4 b5	6	-0.05	1	100.0	0.0	0.0	1948	53.08008213552361	44.609856262833674	2.3100616016427105
C33	King's Gambit Accepted	Bishop's Gambit, Lopez Defense	rnbqkbnr/pp1p1ppp/2p5/8/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq -	1. e4 e5 2. f4 exf4 3. Bc4 c6	6	-0.53	30	23.333333333333332	46.666666666666664	30.0	72271	51.5033692629132	44.900444161558575	3.59618657552822
C33	King's Gambit Accepted	Bishop's Gambit, Lopez Variation	rnb1kbnr/pppp1p1p/8/6p1/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5	8	-0.05	2	50.0	50.0	0.0	14894	53.934470256479116	43.091177655431714	2.974352088089163
C33	King's Gambit Accepted	Bishop's Gambit, Maurian Defense	r1bqkbnr/pppp1ppp/2n5/8/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq -	1. e4 e5 2. f4 exf4 3. Bc4 Nc6	6	-0.69	84	13.095238095238097	35.714285714285715	51.19047619047619	544934	53.100375458312385	43.88439700954611	3.015227532141507
C33	King's Gambit Accepted	Bishop's Gambit, McDonnell Attack	rnb1k2r/ppppnpbp/8/6p1/2BPPp1q/2N3P1/PPP4P/R1BQ1KNR b kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 Ne7 7. g3	13	0.48	0	0.0	0.0	0.0	21	66.66666666666666	23.809523809523807	9.523809523809524
C33	King's Gambit Accepted	Bishop's Gambit, McDonnell Attack	rnb1k1nr/pppp1pbp/8/6p1/2B1Pp1q/2N3P1/PPPP3P/R1BQ1KNR b kq -	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3	11	-0.27	0	0.0	0.0	0.0	8	62.5	37.5	0.0
C33	King's Gambit Accepted	Bishop's Gambit, Paulsen Attack	rnbqk2r/pppp1ppp/5n2/4P3/1bB2p2/2N5/PPPP2PP/R1BQK1NR b KQkq -	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 Bb4 5. e5	9	-0.38	19	15.789473684210526	52.63157894736842	31.57894736842105	12068	58.26151806430229	38.0427577063308	3.695724229366921
C33	King's Gambit Accepted	Bishop's Gambit, Steinitz Defense	rnbqkb1r/ppppnppp/8/8/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq -	1. e4 e5 2. f4 exf4 3. Bc4 Ne7	6	0.15	55	30.909090909090907	36.36363636363637	32.72727272727273	37546	49.041176157247115	46.8784957119267	4.080328130826186
C33	King's Gambit Accepted	Breyer Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/5Q2/PPPP2PP/RNB1KBNR b KQkq -	1. e4 e5 2. f4 exf4 3. Qf3	5	-1.16	12	16.666666666666664	50.0	33.33333333333333	46712	51.656961808528855	44.4296968659017	3.913341325569447
C33	King's Gambit Accepted	Carrera Gambit	rnbqkbnr/pppp1ppp/8/7Q/4Pp2/8/PPPP2PP/RNB1KBNR b KQkq -	1. e4 e5 2. f4 exf4 3. Qh5	5	-2.05	0	0.0	0.0	0.0	4585	39.14940021810251	57.666303162486365	3.1842966194111235
C33	King's Gambit Accepted	Dodo Variation	rnbqkbnr/pppp1ppp/8/8/4PpQ1/8/PPPP2PP/RNB1KBNR b KQkq -	1. e4 e5 2. f4 exf4 3. Qg4	5	-1.79	0	0.0	0.0	0.0	11780	42.93718166383701	53.59083191850594	3.4719864176570456
C33	King's Gambit Accepted	Eisenberg Variation	rnbqkbnr/pppp1ppp/8/8/4Pp2/7N/PPPP2PP/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nh3	5	-1.2	0	0.0	0.0	0.0	12758	46.221978366515124	50.83868944975701	2.9393321837278568
C33	King's Gambit Accepted	Gaga Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/6P1/PPPP3P/RNBQKBNR b KQkq -	1. e4 e5 2. f4 exf4 3. g3	5	-2.07	1	0.0	100.0	0.0	19006	33.61043880879722	62.622329790592445	3.767231400610334
C33	King's Gambit Accepted	Lopez-Gianutio Countergambit, Hein Variation	rnbk1bnr/pppp2pp/8/8/2B1pp1q/2N5/PPPPQ1PP/R1BK2NR w - -	1. e4 e5 2. f4 exf4 3. Bc4 f5 4. Qe2 Qh4+ 5. Kd1 fxe4 6. Nc3 Kd8	12	0.54	0	0.0	0.0	0.0	1	100.0	0.0	0.0
C33	King's Gambit Accepted	Mason-Keres Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/2N5/PPPP2PP/R1BQKBNR b KQkq -	1. e4 e5 2. f4 exf4 3. Nc3	5	-0.75	82	21.951219512195124	43.90243902439025	34.146341463414636	97923	53.30208429071822	43.24520286347436	3.45271284580742
C33	King's Gambit Accepted	Orsini Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/1P6/P1PP2PP/RNBQKBNR b KQkq -	1. e4 e5 2. f4 exf4 3. b3	5	-2.43	0	0.0	0.0	0.0	654	41.896024464831804	55.65749235474006	2.4464831804281344
C33	King's Gambit Accepted	Paris Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPPN1PP/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Ne2	5	-2.38	0	0.0	0.0	0.0	3686	37.05914270211611	59.98372219207814	2.957135105805752
C33	King's Gambit Accepted	Schurig Gambit, with Bb5	rnbqkbnr/pppp1ppp/8/1B6/4Pp2/8/PPPP2PP/RNBQK1NR b KQkq -	1. e4 e5 2. f4 exf4 3. Bb5	5	-1.73	0	0.0	0.0	0.0	2038	38.223748773307165	57.507360157016684	4.268891069676154
C33	King's Gambit Accepted	Schurig Gambit, with Bd3	rnbqkbnr/pppp1ppp/8/8/4Pp2/3B4/PPPP2PP/RNBQK1NR b KQkq -	1. e4 e5 2. f4 exf4 3. Bd3	5	-1.8	0	0.0	0.0	0.0	994	33.80281690140845	63.68209255533199	2.5150905432595576
C33	King's Gambit Accepted	Stamma Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp1P/8/PPPP2P1/RNBQKBNR b KQkq -	1. e4 e5 2. f4 exf4 3. h4	5	-1.65	1	0.0	100.0	0.0	17779	48.84414196523989	47.280499465661734	3.875358569098374
C33	King's Gambit Accepted	Tartakower Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPPB1PP/RNBQK1NR b KQkq -	1. e4 e5 2. f4 exf4 3. Be2	5	-1.27	20	30.0	40.0	30.0	16023	52.63059352181239	43.83074330649691	3.5386631716906947
C33	King's Gambit Accepted	Tartakower Gambit, Weiss Defense	rnbqkbnr/ppp3pp/3p4/5P2/5p2/8/PPPPB1PP/RNBQK1NR w KQkq -	1. e4 e5 2. f4 exf4 3. Be2 f5 4. exf5 d6	8	0.51	0	0.0	0.0	0.0	6	50.0	50.0	0.0
C33	King's Gambit Accepted	Tumbleweed	rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP1KPP/RNBQ1BNR b kq -	1. e4 e5 2. f4 exf4 3. Kf2	5	-2.86	0	0.0	0.0	0.0	3481	43.23470267164608	54.12237862683137	2.642918701522551
C33	King's Gambit Accepted	Villemson Gambit	rnbqkbnr/pppp1ppp/8/8/3PPp2/8/PPP3PP/RNBQKBNR b KQkq -	1. e4 e5 2. f4 exf4 3. d4	5	-1.53	11	27.27272727272727	45.45454545454545	27.27272727272727	539445	47.749631565775935	48.8629980813614	3.3873703528626646
C34	King's Gambit Accepted	Becker Defense	rnbqkbnr/pppp1pp1/7p/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 h6	6	-0.39	132	37.878787878787875	40.15151515151515	21.96969696969697	1027861	50.3807421431497	46.265983435503436	3.353274421346855
C34	King's Gambit Accepted	Bonsch-Osmolovsky Variation	rnbqkb1r/ppppnppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Ne7	6	0.03	197	23.85786802030457	39.59390862944163	36.54822335025381	452941	46.4274596470622	49.672473898366455	3.9000664545713457
C34	King's Gambit Accepted	Fischer Defense	rnbqkbnr/ppp2ppp/3p4/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d6	6	-0.45	434	26.036866359447004	41.705069124423964	32.25806451612903	5053878	53.29632017235082	43.13719088589	3.56648894175918
C34	King's Gambit Accepted	Fischer Defense, Schulder Gambit	rnbqkbnr/ppp2ppp/3p4/8/1P2Pp2/5N2/P1PP2PP/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. b4	7	-1.34	0	0.0	0.0	0.0	211	54.02843601895735	44.07582938388626	1.8957345971563981
C34	King's Gambit Accepted	Fischer Defense, Spanish Variation	rnbqkb1r/ppp2ppp/3p1n2/8/3PPp2/3B1N2/PPP3PP/RNBQK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. d4 Nf6 5. Bd3	9	-0.22	0	0.0	0.0	0.0	78979	58.09392370123704	38.39248407804606	3.5135922207169
C34	King's Gambit Accepted	Gianutio Countergambit	rnbqkbnr/pppp2pp/8/5p2/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 f5	6	0.29	4	25.0	0.0	75.0	74313	52.62740032026698	43.992302827230766	3.380296852502254
C34	King's Gambit Accepted	Greco Gambit	rnbqk1nr/ppp2pb1/3p3p/6p1/2BPPp1P/5N2/PPP3P1/RNBQK2R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 h6 5. d4 g5 6. h4 Bg7	12	-0.77	31	29.03225806451613	45.16129032258064	25.806451612903224	54464	43.81426263219741	52.07660105757932	4.109136310223267
C34	King's Gambit Accepted	King's Knight's Gambit	rnbqkbnr/pppp1p1p/8/6p1/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5	6	-0.81	842	24.228028503562946	35.510688836104514	40.26128266033254	4542436	49.95090739858525	47.05519241217708	2.993900189237669
C34	King's Gambit Accepted	King's Knight's Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3	5	-0.68	2298	26.762402088772845	36.20539599651871	37.03220191470844	24137657	52.83722442488929	43.865293139263684	3.297482435847025
C34	King's Gambit Accepted	MacLeod Defense	r1bqkbnr/pppp1ppp/2n5/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Nc6	6	0.31	10	40.0	20.0	40.0	6793841	55.071512565572256	41.6690352335299	3.2594522008978424
C34	King's Gambit Accepted	Schallopp Defense	rnbqkb1r/pppp1ppp/5n2/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Nf6	6	-0.47	180	27.22222222222222	35.0	37.77777777777778	2288642	55.16013426302585	41.498233450229435	3.341632286744716
C34	King's Gambit Accepted	Schallopp Defense, Tashkent Attack	rnbqkb1r/pppp1ppp/8/4P2n/5pP1/5N2/PPPP3P/RNBQKB1R b KQkq g3	1. e4 e5 2. f4 exf4 3. Nf3 Nf6 4. e5 Nh5 5. g4	9	-1.36	0	0.0	0.0	0.0	493	45.030425963488845	50.30425963488844	4.665314401622718
C34	King's Gambit Accepted	Wagenbach Defense	rnbqkbnr/pppp1pp1/8/7p/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 h5	6	1.05	7	28.57142857142857	42.857142857142854	28.57142857142857	33567	55.042154496976195	42.16641344177317	2.791432061250633
C35	King's Gambit Accepted	Cunningham Defense	rnbqk1nr/ppppbppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Be7	6	-0.31	170	30.58823529411765	38.82352941176471	30.58823529411765	2793006	48.00648476945628	48.769927454506	3.2235877760377174
C35	King's Gambit Accepted	Cunningham Defense, Bertin Gambit	rnbqk1nr/pppp1ppp/8/8/2B1Pp1b/5NP1/PPPP3P/RNBQK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Bh4+ 5. g3	9	-0.83	0	0.0	0.0	0.0	390213	56.52425726462214	40.512233062455635	2.9635096729222243
C35	King's Gambit Accepted	Cunningham Defense, Bertin Gambit	rnbqk1nr/pppp1ppp/8/8/2B1P2b/5N2/PPPP3p/RNBQ1R1K b kq -	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Bh4+ 5. g3 fxg3 6. O-O gxh2+ 7. Kh1	13	-0.67	0	0.0	0.0	0.0	222216	60.42814198797566	36.59142455988768	2.9804334521366598
C35	King's Gambit Accepted	Cunningham Defense, McCormick Defense	rnbqk2r/ppppbppp/5n2/8/2B1Pp2/5N2/PPPP2PP/RNBQK2R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Nf6	8	-0.32	92	28.26086956521739	41.30434782608695	30.434782608695656	181574	47.6940531133312	48.43149349576481	3.874453390903984
C36	King's Gambit Accepted	Abbazia Defense	rnbqkb1r/ppp2ppp/5n2/3P4/5p2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6	8	-0.27	622	27.974276527331188	29.099678456591636	42.92604501607717	912571	45.627025184889725	49.65641029574685	4.716564519363424
C36	King's Gambit Accepted	Abbazia Defense, Main Line	rnbqkb1r/p4ppp/2p5/3n4/2B2p2/5N2/PPPP2PP/RNBQK2R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6 5. Bb5+ c6 6. dxc6 bxc6 7. Bc4 Nd5	14	0.67	11	45.45454545454545	18.181818181818183	36.36363636363637	407	44.96314496314496	48.157248157248155	6.87960687960688
C36	King's Gambit Accepted	Modern Defense	rnbqkbnr/ppp2ppp/8/3p4/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d5	6	-0.18	347	28.818443804034583	27.953890489913547	43.22766570605187	2816471	51.17783921794331	45.08688355037208	3.7352772316846155
C36	King's Gambit Accepted	Modern Defense	rnbqkbnr/ppp2ppp/8/3P4/5p2/5N2/PPPP2PP/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5	7	-0.17	712	30.47752808988764	28.51123595505618	41.01123595505618	2840486	51.816027257307375	44.13776374887959	4.046208993813031
C37	King's Gambit Accepted	Australian Gambit	rnbqkbnr/pppp1p1p/8/8/2B1PppP/5N2/PPPP2P1/RNBQK2R b KQkq h3	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. h4	9	-2.96	0	0.0	0.0	0.0	197	45.17766497461929	53.299492385786806	1.5228426395939088
C37	King's Gambit Accepted	Blachly Gambit	r1bqkbnr/pppp1p1p/2n5/6p1/2B1Pp2/5N2/PPPP2PP/RNBQK2R w KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 Nc6 4. Bc4 g5	8	-0.71	45	8.88888888888889	40.0	51.11111111111111	485716	48.88247453244283	48.326594141432444	2.7909313261247313
C37	King's Gambit Accepted	Double Muzio Gambit	rnb1kbnr/pppp1B1p/8/4q3/5p2/5Q2/PPPP2PP/RNB2RK1 b kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. e5 Qxe5 8. Bxf7+	15	-1.96	9	55.55555555555556	44.44444444444444	0.0	27029	60.1576084945799	37.570757334714564	2.2716341707055383
C37	King's Gambit Accepted	Double Muzio Gambit, Baldwin Gambit	rnb1kbnr/pppp1p1p/8/3N4/2q1Pp2/5Q2/PPPP2PP/R1B2R1K b kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Nc3 Qd4+ 8. Kh1 Qxc4 9. Nd5	17	-2.15	0	0.0	0.0	0.0	733	55.38881309686221	42.83765347885403	1.7735334242837655
C37	King's Gambit Accepted	Double Muzio Gambit, Bello Gambit	rnb1kbnr/pppp1p1p/5q2/8/2B1Pp2/2N2Q2/PPPP2PP/R1B2RK1 b kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Nc3	13	-1.94	2	0.0	100.0	0.0	23545	49.632618390316416	48.103631344234444	2.26375026544914
C37	King's Gambit Accepted	Double Muzio Gambit, Paulsen Defense	r1b1k2r/ppppnp1p/2n4b/4q3/2B2p2/2NP1Q2/PPPB2PP/4RRK1 b kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. e5 Qxe5 8. d3 Bh6 9. Nc3 Ne7 10. Bd2 Nbc6 11. Rae1	21	-2.13	6	16.666666666666664	66.66666666666666	16.666666666666664	1059	45.23135033050047	52.03021718602455	2.7384324834749765
C37	King's Gambit Accepted	Double Muzio Gambit, Young Gambit	rnb2bnr/pppp1k1p/5q2/8/4P3/2N1pQ2/PPP3PP/R4RK1 w - -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Bxf7+ Kxf7 8. d4 Qxd4+ 9. Be3 Qf6 10. Nc3 fxe3	20	5.56	0	0.0	0.0	0.0	15	80.0	20.0	0.0
C37	King's Gambit Accepted	Ghulam-Kassim Gambit	rnbqkbnr/pppp1p1p/8/8/2BPPpp1/5N2/PPP3PP/RNBQK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. d4	9	-1.74	2	0.0	50.0	50.0	65151	55.31304201009961	42.145170450184956	2.5417875397154304
C37	King's Gambit Accepted	Ghulam-Kassim Gambit	rnbqkbnr/pppp1p1p/8/8/2BPPp2/5Q2/PPP3PP/RNB1K2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. d4 gxf3 6. Qxf3	11	-1.92	2	0.0	50.0	50.0	52486	53.93247723202378	43.44777654993713	2.6197462180390962
C37	King's Gambit Accepted	King's Knight's Gambit	rnbqkbnr/pppp1p1p/8/6p1/2B1Pp2/5N2/PPPP2PP/RNBQK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4	7	-1.36	148	27.027027027027028	52.702702702702695	20.27027027027027	2656816	49.675137457769	47.4627147683543	2.8621477738767007
C37	King's Gambit Accepted	Kotov Gambit	rnbqkbnr/pppp1p1p/8/8/2BPPB2/5p2/PPP3PP/RN1QK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. d4 gxf3 6. Bxf4	11	-2.5	0	0.0	0.0	0.0	548	49.45255474452554	47.262773722627735	3.2846715328467155
C37	King's Gambit Accepted	Lolli Gambit	rnbqkbnr/pppp1B1p/8/8/4Ppp1/5N2/PPPP2PP/RNBQK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Bxf7+	9	-2.41	0	0.0	0.0	0.0	118594	55.10228173432046	42.466735247988936	2.4309830176906084
C37	King's Gambit Accepted	Lolli Gambit, Young Variation	rnb2bnr/pppp1k1p/5q2/8/4Pp2/2N1BQ2/PPP3PP/R4RK1 b - -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Bxf7+ Kxf7 6. O-O gxf3 7. Qxf3 Qf6 8. d4 Qxd4+ 9. Be3 Qf6 10. Nc3	19	-1.47	0	0.0	0.0	0.0	61	72.1311475409836	26.229508196721312	1.639344262295082
C37	King's Gambit Accepted	McDonnell Gambit	rnbqkbnr/pppp1p1p/8/8/2B1Ppp1/2N2N2/PPPP2PP/R1BQK2R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Nc3	9	-1.31	0	0.0	0.0	0.0	6150	59.300813008130085	38.40650406504065	2.292682926829268
C37	King's Gambit Accepted	Middleton Countergambit	rn1qkbnr/ppp2p2/3p4/6p1/2B1Ppp1/5N2/PPPP2P1/RNBQ1RK1 w kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 d6 5. O-O Bg4 6. h3 h5 7. hxg4 hxg4	14	-1.78	0	0.0	0.0	0.0	214	36.44859813084112	63.084112149532714	0.46728971962616817
C37	King's Gambit Accepted	Muzio Gambit Accepted, From's Defense	rnb1kbnr/ppppqp1p/8/8/2B1Pp2/5Q2/PPPP2PP/RNB2RK1 w kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qe7	12	-0.57	2	50.0	0.0	50.0	8625	52.20869565217391	45.24057971014493	2.550724637681159
C37	King's Gambit Accepted	Muzio Gambit, Brentano Defense	rnbqkbnr/ppp2p1p/8/3p4/2B1Ppp1/5N2/PPPP2PP/RNBQ1RK1 w kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O d5	10	-0.69	0	0.0	0.0	0.0	1736	55.47235023041475	42.16589861751152	2.3617511520737327
C37	King's Gambit Accepted	Muzio Gambit, Holloway Defense	r1bqkbnr/pppp1p1p/2n5/8/2B1Pp2/5Q2/PPPP2PP/RNB2RK1 w kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Nc6	12	0.84	0	0.0	0.0	0.0	7208	62.65260821309656	35.04439511653718	2.3029966703662597
C37	King's Gambit Accepted	Muzio Gambit, Kling and Horwitz Counterattack	rnb1kbnr/ppppqp1p/8/8/2B1Ppp1/5N2/PPPP2PP/RNBQ1RK1 w kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O Qe7	10	1.29	3	66.66666666666666	33.33333333333333	0.0	1208	60.182119205298015	37.831125827814574	1.9867549668874174
C37	King's Gambit Accepted	Muzio Gambit, Sarratt Defense	rnb1kbnr/pppp1p1p/5q2/8/2B1Pp2/5Q2/PPPP2PP/RNB2RK1 w kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6	12	-1.24	37	29.72972972972973	54.054054054054056	16.216216216216218	211376	48.75577170539702	48.466240254333506	2.7779880402694723
C37	King's Gambit Accepted	Muzio Gambit, Wild Muzio Gambit	rnbqkbnr/pppp1p1p/8/8/2B1Ppp1/5N2/PPPP2PP/RNBQ1RK1 b kq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O	9	-1.5	43	34.883720930232556	48.837209302325576	16.27906976744186	415462	55.31745382249159	42.024782049862566	2.6577641276458497
C37	King's Gambit Accepted	Quaade Gambit	rnbqkbnr/pppp1p1p/8/6p1/4Pp2/2N2N2/PPPP2PP/R1BQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Nc3	7	-0.7	152	16.447368421052634	17.105263157894736	66.44736842105263	96412	52.45508857818528	43.95614653777538	3.5887648840393314
C37	King's Gambit Accepted	Rosentreter Gambit	rnbqkbnr/pppp1p1p/8/6p1/3PPp2/5N2/PPP3PP/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4	7	-0.73	107	28.037383177570092	37.38317757009346	34.57943925233645	627317	47.412711595572894	49.56808120934073	3.0192071950863757
C37	King's Gambit Accepted	Rosentreter Gambit, Bird Gambit	rnb1kbnr/pppp1p1p/8/4N3/3PPppq/6P1/PPP4P/RNBQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 g4 5. Ne5 Qh4+ 6. g3	11	-0.74	23	8.695652173913043	21.73913043478261	69.56521739130434	37676	36.76611105212867	59.77014545068479	3.463743497186538
C37	King's Gambit Accepted	Rosentreter Gambit, Sörensen Gambit	rnbqkbnr/pppp1p1p/8/8/3PPpp1/2N2N2/PPP3PP/R1BQKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 g4 5. Nc3	9	-1.55	0	0.0	0.0	0.0	1536	51.7578125	45.3125	2.9296875
C37	King's Gambit Accepted	Rosentreter Gambit, Testa Variation	rnbqkbnr/pppp1p1p/8/8/3PPBp1/5N2/PPP3PP/RN1QKB1R b KQkq -	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 g4 5. Bxf4	9	-1.15	27	29.629629629629626	51.85185185185185	18.51851851851852	35190	54.43307757885763	42.65700483091787	2.9099175902244956
